model,comparison,baseline_stage,candidate_stage,image_key,page_key,reference,baseline_hypothesis,candidate_hypothesis,baseline_cer,candidate_cer,cer_delta,baseline_wer,candidate_wer,wer_delta,baseline_exact_match,candidate_exact_match,exact_match_delta,baseline_missing_output,candidate_missing_output,missing_output_delta,baseline_runtime,candidate_runtime,runtime_delta
surya,run_1_to_run_2,run_1,run_2,test/9/91/9,test_9_91,కనిపించక,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.055126134000147,9.029014233000453,-1.0261119009996946
surya,raw_to_run_2,raw,run_2,test/12/113/1,test_12_113,ఇతరాత్రాకూడా,బ్రహ్మానా శ్రోకూడా,,0.8333333333333334,1.0,0.16666666666666663,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,28.441285837998294,23.02174823200039,-5.419537605997903
surya,raw_to_run_2,raw,run_2,test/12/113/10,test_12_113,మహాదేవునికి,మహా దేవునికి,మహా పనికి,0.09090909090909091,0.36363636363636365,0.2727272727272727,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99337461200048,20.229442987998482,-2.763931624001998
surya,raw_to_run_2,raw,run_2,test/12/113/11,test_12_113,అవినీతిని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.579424334999203,12.367390577999686,-6.212033756999517
surya,raw_to_run_2,raw,run_2,test/12/113/12,test_12_113,విసీల,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.123262645000068,7.909580175999508,-5.21368246900056
surya,raw_to_run_2,raw,run_2,test/12/113/13,test_12_113,వెక్కిరించినా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.22238025900151,22.142711380998662,-0.07966887800284894
surya,raw_to_run_2,raw,run_2,test/12/113/14,test_12_113,తొలిగించి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.514534137000737,10.42858354999953,-7.085950587001207
surya,raw_to_run_2,raw,run_2,test/12/113/15,test_12_113,సఫారీలు,సహా రోటు,సమాధానము,0.5714285714285714,0.7142857142857143,0.1428571428571429,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.118192770998576,11.460539321000397,-5.657653449998179
surya,raw_to_run_2,raw,run_2,test/12/113/16,test_12_113,వ్యవసాయానికి,ప్రవహియానికి,,0.3333333333333333,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.707169515000714,16.881029516000126,-8.826139999000588
surya,raw_to_run_2,raw,run_2,test/12/113/17,test_12_113,అలవాటుపడిన,ా,బిలి డా టెవె,0.9,1.1,0.20000000000000007,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09140429800027,100.04160542499994,71.95020112699967
surya,raw_to_run_2,raw,run_2,test/12/113/18,test_12_113,కిన్సీ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0457538940027,6.460663455000031,-3.58509043900267
surya,raw_to_run_2,raw,run_2,test/12/113/19,test_12_113,ఎన్నింటి,,ని ర టి,1.0,0.625,-0.375,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,16.93446626900186,11.428185491999102,-5.5062807770027575
surya,raw_to_run_2,raw,run_2,test/12/113/2,test_12_113,మారాయి,మౌరా,మౌరా లు,0.5,0.6666666666666666,0.16666666666666663,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.022507603000122,9.355669351998586,-7.666838251001536
surya,raw_to_run_2,raw,run_2,test/12/113/20,test_12_113,కవిత్రయం,కవి ఆరోగ్యం,కవ లోయం,0.625,0.5,-0.125,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61313681899992,11.734867935998409,-7.87826888300151
surya,raw_to_run_2,raw,run_2,test/12/113/21,test_12_113,భవంతిని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.997382696998102,13.419481479999376,-3.5779012169987254
surya,raw_to_run_2,raw,run_2,test/12/113/22,test_12_113,మారుమూల,ప్రామ మాల,మారు మూల,0.8571428571428571,0.14285714285714285,-0.7142857142857142,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.551588733000244,13.420023042999674,-8.13156569000057
surya,raw_to_run_2,raw,run_2,test/12/113/23,test_12_113,వసతిని,,పసిల్ గా,1.0,1.1666666666666667,0.16666666666666674,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,14.852414337001392,10.755626808999295,-4.096787528002096
surya,raw_to_run_2,raw,run_2,test/12/113/24,test_12_113,కాస్సేపే,కాస్పేట్,కాస్పెడా,0.375,0.5,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.030811093998636,11.711859724000533,-3.3189513699981035
surya,raw_to_run_2,raw,run_2,test/12/113/25,test_12_113,మచ్చ,,మౌలి,1.0,0.75,-0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,17.409833403999073,10.93137951999961,-6.478453883999464
surya,raw_to_run_2,raw,run_2,test/12/113/3,test_12_113,అగ్రనేతలను,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.548675195001124,17.410897055000532,-8.137778140000592
surya,raw_to_run_2,raw,run_2,test/12/113/4,test_12_113,అభిరుచుల్ని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.849189191001642,16.113152411000556,-8.736036780001086
surya,raw_to_run_2,raw,run_2,test/12/113/5,test_12_113,చిత్రించలేదు,బక్ష్యం బ లేదు,బక్ష్యం చలేదు,0.75,0.5833333333333334,-0.16666666666666663,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.004150528999162,20.106573664999814,-4.8975768639993476
surya,raw_to_run_2,raw,run_2,test/12/113/6,test_12_113,ప్రతిపాదనకు,ప్రతిపాదనకు,ప్రతిపాదనకు,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.748507410997263,14.546319397999468,-9.202188012997794
surya,raw_to_run_2,raw,run_2,test/12/113/7,test_12_113,రెండింతలుపెట్టి,గెండింటలు పెట్టి,గెండింటలు పెట్టి,0.2,0.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.783308161000605,21.80086497600132,-8.982443184999283
surya,raw_to_run_2,raw,run_2,test/12/113/8,test_12_113,ఒకామె,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.596147727002972,8.909898570998848,-3.6862491560041235
surya,raw_to_run_2,raw,run_2,test/12/113/9,test_12_113,షేర్లకు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.037066886998218,9.630582305999269,-4.406484580998949
surya,raw_to_run_2,raw,run_2,test/12/125/1,test_12_125,యింటికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.826620633000857,9.75122947500131,-6.075391157999547
surya,raw_to_run_2,raw,run_2,test/12/125/10,test_12_125,వుంచుకోవాలో,పురి గ్రాఫికో వారికో,ప్రాం బెకో వాలో,1.2727272727272727,0.7272727272727273,-0.5454545454545454,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.894820892997814,22.81417883299946,-3.080642059998354
surya,raw_to_run_2,raw,run_2,test/12/125/11,test_12_125,విచారిస్తున్నాం,ఎన్నాక స్త్రీ న్నాం,‌,0.6666666666666666,1.0,0.33333333333333337,3.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9754076370009,19.749432433000038,-8.22597520400086
surya,raw_to_run_2,raw,run_2,test/12/125/12,test_12_125,౯౪,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.552111019998847,4.441946562001249,-4.110164457997598
surya,raw_to_run_2,raw,run_2,test/12/125/13,test_12_125,పార్టీలను,పాటలను,‌ ‌,0.3333333333333333,1.0,0.6666666666666667,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.075128409000172,12.657812035000461,-4.417316373999711
surya,raw_to_run_2,raw,run_2,test/12/125/14,test_12_125,బయోటెక్నాలజీ,‌ ‌,,1.0,1.0,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,28.243314871997427,26.763275941000757,-1.4800389309966704
surya,raw_to_run_2,raw,run_2,test/12/125/15,test_12_125,కులాసాగా,కులా సాగా,కులా సాగా,0.125,0.125,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.119719626000006,12.250369478999346,-5.8693501470006595
surya,raw_to_run_2,raw,run_2,test/12/125/16,test_12_125,పిల్లలకిష్టమైన,దీక్ష లక్షణమైన,,0.5714285714285714,1.0,0.4285714285714286,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.389302881998447,23.713500845000453,-1.6758020369979931
surya,raw_to_run_2,raw,run_2,test/12/125/17,test_12_125,ఫిర్యాదు,ఘర్వాదు,రావ దు,0.375,0.625,0.25,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45394271799887,11.26610021200031,-4.18784250599856
surya,raw_to_run_2,raw,run_2,test/12/125/18,test_12_125,చెప్పుకుంది,,చెన్నుకుంటే,1.0,0.36363636363636365,-0.6363636363636364,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,21.686618997999176,17.54531800999939,-4.141300987999784
surya,raw_to_run_2,raw,run_2,test/12/125/19,test_12_125,మార్గాలను,మార్గాల ను,మార్గాల న్న,0.1111111111111111,0.3333333333333333,0.2222222222222222,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48172721899755,17.44853126199996,-2.033195956997588
surya,raw_to_run_2,raw,run_2,test/12/125/2,test_12_125,మున్ముందు,,మునుగెండు,1.0,0.4444444444444444,-0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,20.996909082001366,16.767475153001214,-4.229433929000152
surya,raw_to_run_2,raw,run_2,test/12/125/20,test_12_125,ఏరియాలో,విశిష్టాల్యో,విశిష్టుల్తా,1.1428571428571428,1.4285714285714286,0.2857142857142858,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.789997124000365,17.949702751000586,-1.8402943729997787
surya,raw_to_run_2,raw,run_2,test/12/125/21,test_12_125,ఇరుగుపొరుగు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.56950224100001,18.22608226900047,-7.343419971999538
surya,raw_to_run_2,raw,run_2,test/12/125/22,test_12_125,శ్రీరాముడు,శ్రోహ ముదు,చోరా మదు,0.4,0.7,0.29999999999999993,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.739657109999825,13.616890646999309,-7.1227664630005165
surya,raw_to_run_2,raw,run_2,test/12/125/23,test_12_125,దుర్భరం,,ఉత్పత్తి,1.0,1.1428571428571428,0.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,17.126137508003012,8.959768206999797,-8.166369301003215
surya,raw_to_run_2,raw,run_2,test/12/125/3,test_12_125,తేనేటీగల,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.484013483001036,19.149252459001218,0.6652389760001824
surya,raw_to_run_2,raw,run_2,test/12/125/4,test_12_125,కరిగిస్తుందని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.796891777001292,16.810680440001306,-6.986211336999986
surya,raw_to_run_2,raw,run_2,test/12/125/5,test_12_125,వీళ్ళింటికి,పాత్రలలో,,0.9090909090909091,1.0,0.09090909090909094,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.103195245999814,16.38075629499872,-1.7224389510010951
surya,raw_to_run_2,raw,run_2,test/12/125/6,test_12_125,మాట్లానిద్దాం,మాట్లా ని డ్డా ౦,మాట్లా ని డ్లా ౦,0.46153846153846156,0.46153846153846156,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.195885625998926,19.976120274001005,-3.2197653519979212
surya,raw_to_run_2,raw,run_2,test/12/125/7,test_12_125,కనిపిస్తే,కుని మాస్ట్,కుమార్తె,0.6666666666666666,0.6666666666666666,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.754673950999859,12.874586988000374,-1.880086962999485
surya,raw_to_run_2,raw,run_2,test/12/125/8,test_12_125,మార్పులపై,మామ లక్ష,,0.7777777777777778,1.0,0.2222222222222222,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.082570511000085,21.97032770700025,1.887757196000166
surya,raw_to_run_2,raw,run_2,test/12/125/9,test_12_125,ముంజేతికి,మంచెంకి,మంచి చేతిక,0.5555555555555556,0.6666666666666666,0.11111111111111105,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.551886519999243,14.873161065001113,-3.67872545499813
surya,raw_to_run_2,raw,run_2,test/12/131/1,test_12_131,ఆకాంతి,‍,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.01775803000055,10.376846803999797,-5.640911226000753
surya,raw_to_run_2,raw,run_2,test/12/131/10,test_12_131,అనంతకుమార్,అనంతకుమార్,బ్రహంతకుమార్,0.0,0.4,0.4,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,26.393833582998923,26.82617081100034,0.4323372280014155
surya,raw_to_run_2,raw,run_2,test/12/131/11,test_12_131,గుర్తిస్తే,స్మార్తు,,0.7,1.0,0.30000000000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.811532149000413,10.433413089000169,-2.3781190600002446
surya,raw_to_run_2,raw,run_2,test/12/131/12,test_12_131,డీలర్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.330578405999404,9.923883041999943,-2.406695363999461
surya,raw_to_run_2,raw,run_2,test/12/131/13,test_12_131,అన్య,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.122820291002427,6.467982788999507,-4.65483750200292
surya,raw_to_run_2,raw,run_2,test/12/131/14,test_12_131,తడబడుతుండగా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.665164090998587,24.68253647599886,-6.982627614999728
surya,raw_to_run_2,raw,run_2,test/12/131/15,test_12_131,రావటంవల్ల,రావటంవటి,గ్రామ టందటి,0.3333333333333333,0.8888888888888888,0.5555555555555556,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53355312200074,18.732520671999737,-1.8010324500010029
surya,raw_to_run_2,raw,run_2,test/12/131/16,test_12_131,బారికేడ్లను,బా కెనో డ్లి సు,బా కోడ్ లైన్,0.8181818181818182,0.5454545454545454,-0.2727272727272728,4.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59565037900029,14.758493848001308,-5.837156530998982
surya,raw_to_run_2,raw,run_2,test/12/131/17,test_12_131,కెనడాలో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.2804369330006,9.445412720000604,-6.835024212999997
surya,raw_to_run_2,raw,run_2,test/12/131/18,test_12_131,సూచించారు,సూబి రావారు,స్వా ౦ ౮ ఝ,0.5555555555555556,1.0,0.4444444444444444,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20341777700014,18.320054871001048,-3.8833629059990926
surya,raw_to_run_2,raw,run_2,test/12/131/19,test_12_131,బాలికలకు,బౌద్ధకలఘ,బాలికలకు,0.75,0.0,-0.75,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,19.186195666999993,11.066354758999296,-8.119840908000697
surya,raw_to_run_2,raw,run_2,test/12/131/2,test_12_131,చేయగలిగారు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.36375976400086,19.51085769599922,-5.85290206800164
surya,raw_to_run_2,raw,run_2,test/12/131/20,test_12_131,హీరోయిజం,హౌర్ సిం,హౌర్ బు సిం,0.625,1.0,0.375,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.219841100002668,14.519636633000118,-5.70020446700255
surya,raw_to_run_2,raw,run_2,test/12/131/21,test_12_131,రథాభిధమ్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.95153248099814,15.392343894000078,-5.5591885869980615
surya,raw_to_run_2,raw,run_2,test/12/131/22,test_12_131,అభిరుచిగల,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.59294566400058,17.32956110699888,-5.2633845570017
surya,raw_to_run_2,raw,run_2,test/12/131/23,test_12_131,చేసేందుకే,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.14766169900031,12.19053422199977,-6.95712747700054
surya,raw_to_run_2,raw,run_2,test/12/131/24,test_12_131,జేర్చుకుని,భే ప్లు కు ని,శ్రీ స్త్రీ కు ని,0.6,1.1,0.5000000000000001,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21969020100005,17.136892213000465,-2.0827979879995837
surya,raw_to_run_2,raw,run_2,test/12/131/25,test_12_131,ద్వేషికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.688786523001909,8.591582295999615,-5.097204227002294
surya,raw_to_run_2,raw,run_2,test/12/131/3,test_12_131,నాకవ్వంబు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.000594673001615,16.24106946900065,-4.7595252040009655
surya,raw_to_run_2,raw,run_2,test/12/131/4,test_12_131,పక్షము,పక్షయ,పక్షయ,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.079070568001043,8.555669301000307,-5.523401267000736
surya,raw_to_run_2,raw,run_2,test/12/131/5,test_12_131,ప్రశ్నలను,,పచ్చలను,1.0,0.4444444444444444,-0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,19.07985533000101,11.50099226400016,-7.578863066000849
surya,raw_to_run_2,raw,run_2,test/12/131/6,test_12_131,స్పెషలిస్ట్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.614491557000292,16.479810304999774,-2.1346812520005187
surya,raw_to_run_2,raw,run_2,test/12/131/7,test_12_131,ప్రశంసనీయమని,,డ్రూంసనియమని,1.0,0.25,-0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,32.89747157599777,22.290250178999486,-10.607221396998284
surya,raw_to_run_2,raw,run_2,test/12/131/8,test_12_131,పెన్నీ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.57965351600069,8.22930418299984,-3.3503493330008496
surya,raw_to_run_2,raw,run_2,test/12/131/9,test_12_131,గంగుల,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.20466143700105,7.820552131999648,-6.384109305001402
surya,raw_to_run_2,raw,run_2,test/12/165/1,test_12_165,తయారయ్యాడు,చనానదు,ప్రమాణమౌనిదు,0.8,1.0,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.973967706999247,23.25052350000078,-4.723444206998465
surya,raw_to_run_2,raw,run_2,test/12/165/10,test_12_165,మేలుకంటే,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.873323108000477,13.648811129000023,-7.224511979000454
surya,raw_to_run_2,raw,run_2,test/12/165/11,test_12_165,సింహాసనములో,సింహాసన వేయింొం,సింహాసన వేయలతో,0.7272727272727273,0.45454545454545453,-0.27272727272727276,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33867779600041,25.34755223100001,-3.9911255650004023
surya,raw_to_run_2,raw,run_2,test/12/165/12,test_12_165,నవ్వుకుంటూ,న పువి కు ౦ టూ,న పువి కు ంటూ,0.8,0.6,-0.20000000000000007,5.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.841602855998644,24.49709557300048,0.6554927170018345
surya,raw_to_run_2,raw,run_2,test/12/165/13,test_12_165,ఎందుకునమ్మాలి,ఎండుకునమ్మాలి,ఎండుట నమోగే లో,0.07692307692307693,0.6153846153846154,0.5384615384615385,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.658323242001643,21.0789238139987,-9.579399428002944
surya,raw_to_run_2,raw,run_2,test/12/165/14,test_12_165,వివిధప్రభుత్వ,ఎ ఎ డి ప చు లో ఎ,ఎమిడి ప చుట్టుపొ్,1.0769230769230769,1.0,-0.07692307692307687,7.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.969204771001387,20.315684311999576,-6.653520459001811
surya,raw_to_run_2,raw,run_2,test/12/165/15,test_12_165,ఆశించినంతగా,,‍,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,118.05738981499962,28.61606777599991,-89.44132203899972
surya,raw_to_run_2,raw,run_2,test/12/165/16,test_12_165,తగ్గించుకోవాలి,,కనీరి చిహ్నాలు,1.0,0.7142857142857143,-0.2857142857142857,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,27.621030899001198,27.06634806799957,-0.5546828310016281
surya,raw_to_run_2,raw,run_2,test/12/165/17,test_12_165,అసత్య,అసల్వీ,,0.6,1.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.79675475899785,11.446576692000235,-2.3501780669976142
surya,raw_to_run_2,raw,run_2,test/12/165/18,test_12_165,ఫోన్లుచేసి,,పోషణ బోస్,1.0,0.8,-0.19999999999999996,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,18.244573099000263,12.906289099999412,-5.338283999000851
surya,raw_to_run_2,raw,run_2,test/12/165/19,test_12_165,అంటూ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.37492658300107,8.298103918999914,-6.076822664001156
surya,raw_to_run_2,raw,run_2,test/12/165/2,test_12_165,భారతమంతటా,,‌,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,27.370103796001786,22.367663456001537,-5.002440340000248
surya,raw_to_run_2,raw,run_2,test/12/165/20,test_12_165,త్రిష,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.884045393002452,9.134210883999913,-1.7498345090025396
surya,raw_to_run_2,raw,run_2,test/12/165/3,test_12_165,తదానుగుణంగా,త దౌమ సందార,త్రిప్రామ సందాంగా,0.8181818181818182,1.0909090909090908,0.2727272727272726,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.908469572001195,23.25292648300092,-4.655543089000275
surya,raw_to_run_2,raw,run_2,test/12/165/4,test_12_165,భక్తుడయినవాడు,భక్తు తలుపబ్బోరు,భక్తు తలుపబాడు,0.7692307692307693,0.46153846153846156,-0.3076923076923077,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6264671300014,36.31637811899964,0.6899109889982356
