image_key,page_key,model,input_kind,reference,hypothesis,cer,exact_match,categories,error_category_count,evidence_source,category,error,correction,reason
test/13/24/11,test_13_24,surya,processed,కరవయ్యారట,కూడ యౌరిట,0.6666666666666666,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/11,test_13_24,surya,processed,కరవయ్యారట,కూడ యౌరిట,0.6666666666666666,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/13/24/11,test_13_24,surya,processed,కరవయ్యారట,కూడ యౌరిట,0.6666666666666666,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/13/24/11,test_13_24,surya,processed,కరవయ్యారట,కూడ యౌరిట,0.6666666666666666,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/12,test_13_24,surya,processed,సోదరుడికి,సామాజిక,0.6666666666666666,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/12,test_13_24,surya,processed,సోదరుడికి,సామాజిక,0.6666666666666666,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/13/24/13,test_13_24,surya,processed,అదీ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/13,test_13_24,surya,processed,అదీ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/13,test_13_24,surya,processed,అదీ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/13/24/14,test_13_24,surya,processed,భాగస్వామ్యం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/13/24/14,test_13_24,surya,processed,భాగస్వామ్యం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/14,test_13_24,surya,processed,భాగస్వామ్యం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/14,test_13_24,surya,processed,భాగస్వామ్యం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/13/24/15,test_13_24,surya,processed,ఖర్చుపెట్టి,శిష్యు వెట్టి,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/13/24/15,test_13_24,surya,processed,ఖర్చుపెట్టి,శిష్యు వెట్టి,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/15,test_13_24,surya,processed,ఖర్చుపెట్టి,శిష్యు వెట్టి,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/13/24/15,test_13_24,surya,processed,ఖర్చుపెట్టి,శిష్యు వెట్టి,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/13/24/16,test_13_24,surya,processed,కొనే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/16,test_13_24,surya,processed,కొనే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/16,test_13_24,surya,processed,కొనే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/13/24/17,test_13_24,surya,processed,అవార్డులలో,‍,1.0,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/13/24/17,test_13_24,surya,processed,అవార్డులలో,‍,1.0,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/17,test_13_24,surya,processed,అవార్డులలో,‍,1.0,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/18,test_13_24,surya,processed,చూసినా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/18,test_13_24,surya,processed,చూసినా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/18,test_13_24,surya,processed,చూసినా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/13/24/19,test_13_24,surya,processed,ఇండియాస్థాయిలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/13/24/19,test_13_24,surya,processed,ఇండియాస్థాయిలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/19,test_13_24,surya,processed,ఇండియాస్థాయిలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/19,test_13_24,surya,processed,ఇండియాస్థాయిలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/13/24/20,test_13_24,surya,processed,తెలుసుకోవడానికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/20,test_13_24,surya,processed,తెలుసుకోవడానికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/20,test_13_24,surya,processed,తెలుసుకోవడానికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/13/24/21,test_13_24,surya,processed,దిగజారడంతో,వినియోగంటారా,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/21,test_13_24,surya,processed,దిగజారడంతో,వినియోగంటారా,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/13/24/21,test_13_24,surya,processed,దిగజారడంతో,వినియోగంటారా,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/13/24/22,test_13_24,surya,processed,దగ్గిరికి,పరిశీలి,0.7777777777777778,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/13/24/22,test_13_24,surya,processed,దగ్గిరికి,పరిశీలి,0.7777777777777778,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/22,test_13_24,surya,processed,దగ్గిరికి,పరిశీలి,0.7777777777777778,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/22,test_13_24,surya,processed,దగ్గిరికి,పరిశీలి,0.7777777777777778,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/13/24/23,test_13_24,surya,processed,కాకీ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/24/23,test_13_24,surya,processed,కాకీ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/24/23,test_13_24,surya,processed,కాకీ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/13/32/1,test_13_32,surya,processed,లోనవుతాడు,లోని వర్తా డు,0.5555555555555556,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/13/32/1,test_13_32,surya,processed,లోనవుతాడు,లోని వర్తా డు,0.5555555555555556,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/32/1,test_13_32,surya,processed,లోనవుతాడు,లోని వర్తా డు,0.5555555555555556,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/13/32/1,test_13_32,surya,processed,లోనవుతాడు,లోని వర్తా డు,0.5555555555555556,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,hallucinated_extra_text,,,Unicode/edit alignment rule
test/13/32/1,test_13_32,surya,processed,లోనవుతాడు,లోని వర్తా డు,0.5555555555555556,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/13/32/2,test_13_32,surya,processed,తగ్గించినా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/13/32/2,test_13_32,surya,processed,తగ్గించినా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/32/2,test_13_32,surya,processed,తగ్గించినా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/13/32/2,test_13_32,surya,processed,తగ్గించినా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/13/32/3,test_13_32,surya,processed,ఉదర,ఉపనిర,1.0,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion,3,deterministic_alignment,hallucinated_extra_text,,,Unicode/edit alignment rule
test/13/32/3,test_13_32,surya,processed,ఉదర,ఉపనిర,1.0,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/32/3,test_13_32,surya,processed,ఉదర,ఉపనిర,1.0,False,diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion,3,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/13/32/4,test_13_32,surya,processed,హుషారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/13/32/4,test_13_32,surya,processed,హుషారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
