image_key,page_key,model,input_kind,operation,category,reference_character,hypothesis_character
test/12/195/3,test_12_195,surya,processed,substitution,base_character_substitution,చ,ట
test/12/195/3,test_12_195,surya,processed,insertion,insertion,, 
test/12/195/3,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ే,ె
test/12/195/3,test_12_195,surya,processed,substitution,virama_or_conjunct_error,ి,్
test/12/195/4,test_12_195,surya,processed,insertion,diacritic_or_vowel_sign_error,,ా
test/12/195/4,test_12_195,surya,processed,substitution,base_character_substitution,హ,మ
test/12/195/4,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ీ,ా
test/12/195/4,test_12_195,surya,processed,substitution,base_character_substitution,త,ల
test/12/195/4,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ు,థ
test/12/195/5,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ో,ొ
test/12/195/6,test_12_195,surya,processed,deletion,deletion,వ,
test/12/195/6,test_12_195,surya,processed,deletion,deletion,స,
test/12/195/6,test_12_195,surya,processed,deletion,virama_or_conjunct_error,్,
test/12/195/6,test_12_195,surya,processed,deletion,deletion,త,
test/12/195/6,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ే,
test/12/195/7,test_12_195,surya,processed,deletion,deletion,ద,
test/12/195/7,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ె,
test/12/195/7,test_12_195,surya,processed,deletion,deletion,య,
test/12/195/7,test_12_195,surya,processed,deletion,virama_or_conjunct_error,్,
test/12/195/7,test_12_195,surya,processed,deletion,deletion,య,
test/12/195/7,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ా,
test/12/195/7,test_12_195,surya,processed,deletion,deletion,ల,
test/12/195/7,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ే,‌
test/12/195/8,test_12_195,surya,processed,insertion,insertion,,హ
test/12/195/8,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ప,ై
test/12/195/8,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ొ, 
test/12/195/8,test_12_195,surya,processed,substitution,base_character_substitution,ద,న
test/12/195/8,test_12_195,surya,processed,insertion,insertion,, 
test/12/195/8,test_12_195,surya,processed,insertion,insertion,, 
test/12/195/9,test_12_195,surya,processed,deletion,deletion,స,
test/12/195/9,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ి,
test/12/195/9,test_12_195,surya,processed,deletion,deletion,న,
test/12/195/9,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ీ,
test/12/195/10,test_12_195,surya,processed,substitution,base_character_substitution,ద,ర
test/12/195/10,test_12_195,surya,processed,insertion,diacritic_or_vowel_sign_error,,ి
test/12/195/10,test_12_195,surya,processed,insertion,insertion,, 
test/12/195/11,test_12_195,surya,processed,substitution,base_character_substitution,ప,వ
test/12/195/11,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ూ,ా
test/12/195/11,test_12_195,surya,processed,substitution,base_character_substitution,ర,త
test/12/195/11,test_12_195,surya,processed,insertion,insertion,,ర
test/12/195/11,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,త,ీ
test/12/195/11,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ి, 
test/12/195/11,test_12_195,surya,processed,insertion,insertion,,త
test/12/195/11,test_12_195,surya,processed,insertion,virama_or_conjunct_error,,్
test/12/195/11,test_12_195,surya,processed,substitution,base_character_substitution,మ,వ
test/12/195/11,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ే,ం
test/12/195/12,test_12_195,surya,processed,deletion,deletion,ద,
test/12/195/12,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ొ,
test/12/195/12,test_12_195,surya,processed,deletion,deletion,ర,
test/12/195/12,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ి,
test/12/195/12,test_12_195,surya,processed,deletion,deletion,క,
test/12/195/12,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ి,
test/12/195/12,test_12_195,surya,processed,deletion,deletion,న,
test/12/195/13,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ి,ే
test/12/195/13,test_12_195,surya,processed,substitution,base_character_substitution,ల,ట
test/12/195/13,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ు, 
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,ర
test/12/195/13,test_12_195,surya,processed,insertion,virama_or_conjunct_error,,్
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,వ
test/12/195/13,test_12_195,surya,processed,insertion,virama_or_conjunct_error,,్
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,య
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,వ
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,స
test/12/195/13,test_12_195,surya,processed,insertion,virama_or_conjunct_error,,్
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,థ
test/12/195/13,test_12_195,surya,processed,insertion,diacritic_or_vowel_sign_error,,ీ
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,ర
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,ణ
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,ల
test/12/195/13,test_12_195,surya,processed,insertion,diacritic_or_vowel_sign_error,,ో
test/12/195/13,test_12_195,surya,processed,insertion,insertion,, 
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,మ
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,ఖ
test/12/195/13,test_12_195,surya,processed,insertion,virama_or_conjunct_error,,్
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,య
test/12/195/13,test_12_195,surya,processed,insertion,insertion,, 
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,స
test/12/195/13,test_12_195,surya,processed,insertion,diacritic_or_vowel_sign_error,,ం
test/12/195/13,test_12_195,surya,processed,insertion,insertion,,ఘ
test/12/195/13,test_12_195,surya,processed,insertion,diacritic_or_vowel_sign_error,,ం
test/12/195/14,test_12_195,surya,processed,deletion,deletion,చ,
test/12/195/14,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ె,
test/12/195/14,test_12_195,surya,processed,deletion,deletion,ప,
test/12/195/14,test_12_195,surya,processed,deletion,virama_or_conjunct_error,్,
test/12/195/14,test_12_195,surya,processed,deletion,deletion,ప,
test/12/195/14,test_12_195,surya,processed,deletion,deletion,గ,
test/12/195/14,test_12_195,surya,processed,deletion,deletion,ల,
test/12/195/14,test_12_195,surya,processed,deletion,deletion,ర,
test/12/195/14,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ు,
test/12/195/15,test_12_195,surya,processed,substitution,base_character_substitution,గ,ప
test/12/195/15,test_12_195,surya,processed,insertion,insertion,,త
test/12/195/15,test_12_195,surya,processed,substitution,virama_or_conjunct_error,ర,్
test/12/195/15,test_12_195,surya,processed,substitution,base_character_substitution,వ,ర
test/12/195/15,test_12_195,surya,processed,substitution,base_character_substitution,త, 
test/12/195/15,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ు,న
test/12/195/15,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,న,ా
test/12/195/15,test_12_195,surya,processed,substitution,virama_or_conjunct_error,్,డ
test/12/195/15,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,న,ి
test/12/195/15,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ా, 
test/12/195/15,test_12_195,surya,processed,insertion,diacritic_or_vowel_sign_error,,ం
test/12/195/16,test_12_195,surya,processed,deletion,deletion,ద,
test/12/195/16,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ీ,
test/12/195/16,test_12_195,surya,processed,deletion,deletion,ర,
test/12/195/16,test_12_195,surya,processed,deletion,virama_or_conjunct_error,్,
test/12/195/16,test_12_195,surya,processed,deletion,deletion,ఘ,
test/12/195/16,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ా,
test/12/195/16,test_12_195,surya,processed,deletion,deletion,ల,
test/12/195/16,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ో,
test/12/195/16,test_12_195,surya,processed,deletion,deletion,చ,
test/12/195/16,test_12_195,surya,processed,deletion,deletion,న,
test/12/195/16,test_12_195,surya,processed,deletion,deletion,ల,
test/12/195/16,test_12_195,surya,processed,deletion,diacritic_or_vowel_sign_error,ో,
test/12/195/17,test_12_195,surya,processed,deletion,deletion,య,
test/12/195/17,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ు,మ
test/12/195/17,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,భ,ూ
test/12/195/17,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ా,ర
test/12/195/17,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ర,ి
test/12/195/17,test_12_195,surya,processed,substitution,base_character_substitution,త,ట
test/12/195/18,test_12_195,surya,processed,insertion,diacritic_or_vowel_sign_error,,ం
test/12/195/18,test_12_195,surya,processed,substitution,base_character_substitution,య,ట
test/12/195/19,test_12_195,surya,processed,substitution,virama_or_conjunct_error,్,ి
test/12/195/19,test_12_195,surya,processed,substitution,base_character_substitution,య, 
test/12/195/19,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ా,ల
test/12/195/19,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ల,ి
test/12/195/20,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ీ,ి
test/12/195/20,test_12_195,surya,processed,insertion,insertion,, 
test/12/195/21,test_12_195,surya,processed,substitution,base_character_substitution,డ,ణ
test/12/195/21,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ి,ీ
test/12/195/21,test_12_195,surya,processed,substitution,base_character_substitution,ప,య
test/12/195/21,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ి,ు
test/12/195/23,test_12_195,surya,processed,insertion,insertion,,వ
test/12/195/23,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ఏ,ి
test/12/195/23,test_12_195,surya,processed,substitution,base_character_substitution,ర,శ
test/12/195/23,test_12_195,surya,processed,insertion,insertion,,వ
test/12/195/23,test_12_195,surya,processed,substitution,base_character_substitution,ప, 
test/12/195/23,test_12_195,surya,processed,substitution,base_character_substitution,డ,ద
test/12/195/23,test_12_195,surya,processed,insertion,virama_or_conjunct_error,,్
test/12/195/23,test_12_195,surya,processed,insertion,insertion,,ష
test/12/195/23,test_12_195,surya,processed,insertion,insertion,, 
test/12/195/23,test_12_195,surya,processed,substitution,base_character_substitution,డ,ద
test/12/195/23,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ా,ై
test/12/195/24,test_12_195,surya,processed,substitution,base_character_substitution,చ,బ
test/12/195/24,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ి,ం
test/12/195/24,test_12_195,surya,processed,substitution,diacritic_or_vowel_sign_error,ి,ే
test/12/195/24,test_12_195,surya,processed,insertion,virama_or_conjunct_error,,్
test/12/195/24,test_12_195,surya,processed,insertion,insertion,,ర
test/12/195/24,test_12_195,surya,processed,insertion,insertion,,వ
test/12/195/24,test_12_195,surya,processed,substitution,base_character_substitution,స,ర
test/13/2/1,test_13_2,surya,processed,deletion,deletion,వ,
test/13/2/1,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ె,
test/13/2/1,test_13_2,surya,processed,deletion,deletion,ళ,
test/13/2/1,test_13_2,surya,processed,deletion,virama_or_conjunct_error,్,
test/13/2/1,test_13_2,surya,processed,deletion,deletion,ల,
test/13/2/1,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ా,
test/13/2/1,test_13_2,surya,processed,deletion,deletion,ర,
test/13/2/1,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ు,
test/13/2/2,test_13_2,surya,processed,deletion,deletion,న,
test/13/2/2,test_13_2,surya,processed,deletion,deletion,ర,
test/13/2/2,test_13_2,surya,processed,deletion,deletion,క,
test/13/2/2,test_13_2,surya,processed,deletion,deletion,ల,
test/13/2/2,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ో,
test/13/2/2,test_13_2,surya,processed,deletion,deletion,క,
test/13/2/3,test_13_2,surya,processed,deletion,deletion,అ,
test/13/2/3,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ం,
test/13/2/3,test_13_2,surya,processed,deletion,deletion,త,
test/13/2/3,test_13_2,surya,processed,deletion,deletion,ర,
test/13/2/3,test_13_2,surya,processed,deletion,deletion,మ,
test/13/2/3,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ు,
test/13/2/4,test_13_2,surya,processed,deletion,deletion,ప,
test/13/2/4,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ు,
test/13/2/4,test_13_2,surya,processed,deletion,deletion,ర,
test/13/2/4,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ు,
test/13/2/4,test_13_2,surya,processed,deletion,deletion,ష,
test/13/2/4,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ు,
test/13/2/4,test_13_2,surya,processed,deletion,deletion,ల,
test/13/2/4,test_13_2,surya,processed,deletion,deletion,ల,
test/13/2/4,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ో,
test/13/2/4,test_13_2,surya,processed,deletion,deletion,న,
test/13/2/4,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ి,
test/13/2/5,test_13_2,surya,processed,deletion,deletion,క,
test/13/2/5,test_13_2,surya,processed,deletion,deletion,వ,
test/13/2/5,test_13_2,surya,processed,deletion,deletion,య,
test/13/2/5,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ి,
test/13/2/5,test_13_2,surya,processed,deletion,deletion,త,
test/13/2/5,test_13_2,surya,processed,deletion,virama_or_conjunct_error,్,
test/13/2/5,test_13_2,surya,processed,deletion,deletion,ర,
test/13/2/5,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ి,
test/13/2/6,test_13_2,surya,processed,substitution,base_character_substitution,ప,వ
test/13/2/7,test_13_2,surya,processed,substitution,base_character_substitution,న,ర
test/13/2/7,test_13_2,surya,processed,substitution,virama_or_conjunct_error,ి,్
test/13/2/7,test_13_2,surya,processed,substitution,base_character_substitution,ర,వ
test/13/2/7,test_13_2,surya,processed,substitution,diacritic_or_vowel_sign_error,ో, 
test/13/2/7,test_13_2,surya,processed,insertion,diacritic_or_vowel_sign_error,,ీ
test/13/2/7,test_13_2,surya,processed,substitution,diacritic_or_vowel_sign_error,ి,ర
test/13/2/7,test_13_2,surya,processed,substitution,diacritic_or_vowel_sign_error,ం,ా
test/13/2/7,test_13_2,surya,processed,substitution,base_character_substitution,చ,క
test/13/2/8,test_13_2,surya,processed,deletion,deletion,ర,
test/13/2/8,test_13_2,surya,processed,deletion,diacritic_or_vowel_sign_error,ా,
test/13/2/8,test_13_2,surya,processed,deletion,deletion,ష,
test/13/2/8,test_13_2,surya,processed,deletion,virama_or_conjunct_error,్,
test/13/2/8,test_13_2,surya,processed,deletion,deletion,ట,
test/13/2/8,test_13_2,surya,processed,deletion,virama_or_conjunct_error,్,
