image_key,page_key,split,writer_id,page_id,image_index,model,input_kind,reference,hypothesis,cer,wer,exact_match,missing_output,status,elapsed_seconds,source_image_path,input_image_path
test/9/393/9,test_9_393,test,9,393,9,surya,processed,నిలువుగా,,1.0,1.0,False,True,empty_output,11.542467356000088,ground_truth/sample_set/test/9/393/9.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/9.png
test/9/393/10,test_9_393,test,9,393,10,surya,processed,అఫ్రీదిపై,,1.0,1.0,False,True,empty_output,12.361978544000522,ground_truth/sample_set/test/9/393/10.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/10.png
test/9/393/11,test_9_393,test,9,393,11,surya,processed,సుబ్బరాయశర్మ,స్వాతాయ కర్మ,0.5833333333333334,2.0,False,False,ok,25.83859753700017,ground_truth/sample_set/test/9/393/11.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/11.png
test/9/393/12,test_9_393,test,9,393,12,surya,processed,బ్రహ్మాస్త్రం,,1.0,1.0,False,True,empty_output,18.51316586499979,ground_truth/sample_set/test/9/393/12.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/12.png
test/9/393/13,test_9_393,test,9,393,13,surya,processed,వాట్,వాటి,0.25,1.0,False,False,ok,5.7482982419996915,ground_truth/sample_set/test/9/393/13.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/13.png
test/9/393/14,test_9_393,test,9,393,14,surya,processed,తెరిచే,,1.0,1.0,False,True,empty_output,7.1516095649994895,ground_truth/sample_set/test/9/393/14.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/14.png
test/9/393/15,test_9_393,test,9,393,15,surya,processed,తెల్లారాలి,‍,1.0,1.0,False,False,ok,13.508878184999958,ground_truth/sample_set/test/9/393/15.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/15.png
test/9/393/16,test_9_393,test,9,393,16,surya,processed,ఇండొనేసియాలో,ప్రాడోనోని యోలా,0.8333333333333334,2.0,False,False,ok,20.396844855999916,ground_truth/sample_set/test/9/393/16.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/16.png
test/9/393/17,test_9_393,test,9,393,17,surya,processed,ఆదర్శంగా,‍,1.0,1.0,False,False,ok,10.914507688999947,ground_truth/sample_set/test/9/393/17.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/17.png
test/9/393/18,test_9_393,test,9,393,18,surya,processed,వాననీటిలోకి,,1.0,1.0,False,True,empty_output,14.417141873000219,ground_truth/sample_set/test/9/393/18.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/18.png
test/9/393/19,test_9_393,test,9,393,19,surya,processed,ప్రొఫెషనల్,,1.0,1.0,False,True,empty_output,22.106085129999883,ground_truth/sample_set/test/9/393/19.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/19.png
test/9/393/20,test_9_393,test,9,393,20,surya,processed,గల,,1.0,1.0,False,True,empty_output,4.8198832889993355,ground_truth/sample_set/test/9/393/20.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/20.png
test/9/393/21,test_9_393,test,9,393,21,surya,processed,వుంచుటలోను,‌,1.0,1.0,False,False,ok,19.33742600699952,ground_truth/sample_set/test/9/393/21.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/21.png
test/9/393/22,test_9_393,test,9,393,22,surya,processed,దయానందం,దేవుి నందం,0.7142857142857143,2.0,False,False,ok,12.619753756000136,ground_truth/sample_set/test/9/393/22.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/22.png
test/9/393/23,test_9_393,test,9,393,23,surya,processed,ఎవరితోనైనా,ఎవరి లోనే నా,0.4,3.0,False,False,ok,19.698520751000615,ground_truth/sample_set/test/9/393/23.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/23.png
test/9/393/24,test_9_393,test,9,393,24,surya,processed,ఈలపాట,ప్రశిల పోటీ,1.6,2.0,False,False,ok,11.026669846000004,ground_truth/sample_set/test/9/393/24.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/393/24.png
test/12/48/1,test_12_48,test,12,48,1,surya,processed,ఓబయ్య,,1.0,1.0,False,True,empty_output,15.114455513999928,ground_truth/sample_set/test/12/48/1.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/1.png
test/12/48/2,test_12_48,test,12,48,2,surya,processed,భావిస్తున్నాం,,1.0,1.0,False,True,empty_output,21.046236671999395,ground_truth/sample_set/test/12/48/2.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/2.png
test/12/48/3,test_12_48,test,12,48,3,surya,processed,వ్యాసపు,బౌద్ధ సంఘ,1.0,2.0,False,False,ok,10.255453360000502,ground_truth/sample_set/test/12/48/3.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/3.png
test/12/48/4,test_12_48,test,12,48,4,surya,processed,అప్లయి,‍,1.0,1.0,False,False,ok,11.06114701899969,ground_truth/sample_set/test/12/48/4.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/4.png
test/12/48/5,test_12_48,test,12,48,5,surya,processed,వెదజల్లాల్సి,,1.0,1.0,False,True,empty_output,14.362808408999626,ground_truth/sample_set/test/12/48/5.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/5.png
test/12/48/6,test_12_48,test,12,48,6,surya,processed,నిరాహారదీక్షలు,నిరాహార దక్షిణు,0.2857142857142857,2.0,False,False,ok,24.528999283999838,ground_truth/sample_set/test/12/48/6.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/6.png
test/12/48/7,test_12_48,test,12,48,7,surya,processed,అనుమతించడంపైనే,,1.0,1.0,False,True,empty_output,34.443354934000126,ground_truth/sample_set/test/12/48/7.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/7.png
test/12/48/8,test_12_48,test,12,48,8,surya,processed,దీనితో,,1.0,1.0,False,True,empty_output,9.57286029899933,ground_truth/sample_set/test/12/48/8.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/8.png
test/12/48/9,test_12_48,test,12,48,9,surya,processed,ఆలోచిస్తామని,,1.0,1.0,False,True,empty_output,21.6700107329998,ground_truth/sample_set/test/12/48/9.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/9.png
test/12/48/10,test_12_48,test,12,48,10,surya,processed,జవాబులో,,1.0,1.0,False,True,empty_output,10.29705476900017,ground_truth/sample_set/test/12/48/10.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/10.png
test/12/48/11,test_12_48,test,12,48,11,surya,processed,మరికొంచెం,మరికొండలి,0.3333333333333333,1.0,False,False,ok,15.296062457000517,ground_truth/sample_set/test/12/48/11.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/11.png
test/12/48/12,test_12_48,test,12,48,12,surya,processed,అతనితో,,1.0,1.0,False,True,empty_output,10.739091133999864,ground_truth/sample_set/test/12/48/12.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/12.png
test/12/48/13,test_12_48,test,12,48,13,surya,processed,దేనికైనా,,1.0,1.0,False,True,empty_output,12.0107876940001,ground_truth/sample_set/test/12/48/13.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/13.png
test/12/48/14,test_12_48,test,12,48,14,surya,processed,పోల్చడంతో,పాల్లు దంత్రా,0.8888888888888888,2.0,False,False,ok,19.18955094500052,ground_truth/sample_set/test/12/48/14.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/14.png
test/12/48/15,test_12_48,test,12,48,15,surya,processed,శాంతిభద్రతలను,,1.0,1.0,False,True,empty_output,29.909303923000152,ground_truth/sample_set/test/12/48/15.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/15.png
test/12/48/16,test_12_48,test,12,48,16,surya,processed,నిర్లక్ష్యానికి,,1.0,1.0,False,True,empty_output,16.648523488000137,ground_truth/sample_set/test/12/48/16.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/16.png
test/12/48/17,test_12_48,test,12,48,17,surya,processed,సాదియాస్,,1.0,1.0,False,True,empty_output,15.631299100999968,ground_truth/sample_set/test/12/48/17.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/17.png
test/12/48/18,test_12_48,test,12,48,18,surya,processed,లాభపడ్డాయి,లాభిను ట్రైవా,0.9,2.0,False,False,ok,15.183047155999702,ground_truth/sample_set/test/12/48/18.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/18.png
test/12/48/19,test_12_48,test,12,48,19,surya,processed,మేం,,1.0,1.0,False,True,empty_output,4.724671429999944,ground_truth/sample_set/test/12/48/19.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/19.png
test/12/48/20,test_12_48,test,12,48,20,surya,processed,సంక్రమించే,సంక్ర హ్,0.5,2.0,False,False,ok,13.256983316000515,ground_truth/sample_set/test/12/48/20.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/20.png
test/12/48/21,test_12_48,test,12,48,21,surya,processed,హృదయాలపై,పునరాల్పు,0.75,1.0,False,False,ok,13.817759282000225,ground_truth/sample_set/test/12/48/21.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/21.png
test/12/48/22,test_12_48,test,12,48,22,surya,processed,రిజస్ట్రేషన్లు,,1.0,1.0,False,True,empty_output,28.779695700000048,ground_truth/sample_set/test/12/48/22.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/22.png
test/12/48/23,test_12_48,test,12,48,23,surya,processed,ఆశ్రయించి,,1.0,1.0,False,True,empty_output,10.692203499000243,ground_truth/sample_set/test/12/48/23.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/23.png
test/12/48/24,test_12_48,test,12,48,24,surya,processed,పాలించే,పారిశ్రామి,1.0,1.0,False,False,ok,8.931647637999959,ground_truth/sample_set/test/12/48/24.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/24.png
test/12/70/1,test_12_70,test,12,70,1,surya,processed,తెలుపవలసిన,,1.0,1.0,False,True,empty_output,22.09359368999958,ground_truth/sample_set/test/12/70/1.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/1.png
test/12/70/2,test_12_70,test,12,70,2,surya,processed,పట్టు,మధ్యలు,0.8,1.0,False,False,ok,6.746027758999844,ground_truth/sample_set/test/12/70/2.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/2.png
test/12/70/3,test_12_70,test,12,70,3,surya,processed,అనుబంధాల్లో,,1.0,1.0,False,True,empty_output,26.988726826999482,ground_truth/sample_set/test/12/70/3.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/3.png
test/12/70/4,test_12_70,test,12,70,4,surya,processed,చేయలేమని,,1.0,1.0,False,True,empty_output,15.917030370999782,ground_truth/sample_set/test/12/70/4.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/4.png
test/12/70/5,test_12_70,test,12,70,5,surya,processed,ఒకదాని,,1.0,1.0,False,True,empty_output,10.417079013999683,ground_truth/sample_set/test/12/70/5.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/5.png
test/12/70/6,test_12_70,test,12,70,6,surya,processed,రోజుల్లోకి,,1.0,1.0,False,True,empty_output,11.704866437999954,ground_truth/sample_set/test/12/70/6.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/6.png
test/12/70/7,test_12_70,test,12,70,7,surya,processed,జరగడంతో,,1.0,1.0,False,True,empty_output,22.735076992999893,ground_truth/sample_set/test/12/70/7.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/7.png
test/12/70/8,test_12_70,test,12,70,8,surya,processed,జరగకుండా,,1.0,1.0,False,True,empty_output,19.455127416000323,ground_truth/sample_set/test/12/70/8.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/8.png
test/12/70/9,test_12_70,test,12,70,9,surya,processed,పాల్పడి,పాట ఉ,0.7142857142857143,2.0,False,False,ok,8.821169015998748,ground_truth/sample_set/test/12/70/9.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/9.png
test/12/70/10,test_12_70,test,12,70,10,surya,processed,స్వస్వరూపాయ,స్వ స్వ రూపాయ,0.18181818181818182,3.0,False,False,ok,25.660674071999892,ground_truth/sample_set/test/12/70/10.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/10.png
test/12/70/11,test_12_70,test,12,70,11,surya,processed,సెలవుపై,,1.0,1.0,False,True,empty_output,14.090743688999282,ground_truth/sample_set/test/12/70/11.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/11.png
test/12/70/12,test_12_70,test,12,70,12,surya,processed,తెరకెక్కిస్తోంది,,1.0,1.0,False,True,empty_output,20.285240023998995,ground_truth/sample_set/test/12/70/12.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/12.png
test/12/70/13,test_12_70,test,12,70,13,surya,processed,వంగముల్లు,వంగ ముల్లు,0.1111111111111111,2.0,False,False,ok,14.535020879000513,ground_truth/sample_set/test/12/70/13.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/13.png
test/12/70/14,test_12_70,test,12,70,14,surya,processed,రీచయ్యాయి,,1.0,1.0,False,True,empty_output,13.13940319700123,ground_truth/sample_set/test/12/70/14.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/14.png
test/12/70/15,test_12_70,test,12,70,15,surya,processed,సంగీతపరంగా,సంగీతపరంగా,0.0,0.0,True,False,ok,15.277011760001187,ground_truth/sample_set/test/12/70/15.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/15.png
test/12/70/16,test_12_70,test,12,70,16,surya,processed,ఆకల్తో,,1.0,1.0,False,True,empty_output,10.414898492999782,ground_truth/sample_set/test/12/70/16.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/16.png
test/12/70/17,test_12_70,test,12,70,17,surya,processed,రాజశేఖరం,‍,1.0,1.0,False,False,ok,12.77722776399969,ground_truth/sample_set/test/12/70/17.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/17.png
test/12/70/18,test_12_70,test,12,70,18,surya,processed,కాను,,1.0,1.0,False,True,empty_output,5.505702549999114,ground_truth/sample_set/test/12/70/18.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/18.png
test/12/70/19,test_12_70,test,12,70,19,surya,processed,పడేస్తుంది,ప్రయత్నం,0.8,1.0,False,False,ok,11.8394362250001,ground_truth/sample_set/test/12/70/19.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/19.png
test/12/70/20,test_12_70,test,12,70,20,surya,processed,చాలామంది,బాలా మంది,0.25,2.0,False,False,ok,12.408882702000483,ground_truth/sample_set/test/12/70/20.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/20.png
test/12/70/21,test_12_70,test,12,70,21,surya,processed,దినోత్సవాల,దేవాత్మ వాలి,0.6,2.0,False,False,ok,14.2876610229996,ground_truth/sample_set/test/12/70/21.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/21.png
test/12/70/22,test_12_70,test,12,70,22,surya,processed,పగుళ్లు,మాట్ల,0.7142857142857143,1.0,False,False,ok,11.897716374000083,ground_truth/sample_set/test/12/70/22.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/22.png
test/12/70/23,test_12_70,test,12,70,23,surya,processed,బిల్లింగ్స్,బి జ్ఞలమ్,0.7272727272727273,2.0,False,False,ok,11.745607836999625,ground_truth/sample_set/test/12/70/23.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/23.png
test/12/70/24,test_12_70,test,12,70,24,surya,processed,మధుర,మధుర,0.0,0.0,True,False,ok,8.820455484999911,ground_truth/sample_set/test/12/70/24.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/24.png
test/12/70/25,test_12_70,test,12,70,25,surya,processed,జు,,1.0,1.0,False,True,empty_output,4.5018408430005366,ground_truth/sample_set/test/12/70/25.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/25.png
test/12/113/1,test_12_113,test,12,113,1,surya,processed,ఇతరాత్రాకూడా,,1.0,1.0,False,True,empty_output,23.02174823200039,ground_truth/sample_set/test/12/113/1.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/1.png
test/12/113/2,test_12_113,test,12,113,2,surya,processed,మారాయి,మౌరా లు,0.6666666666666666,2.0,False,False,ok,9.355669351998586,ground_truth/sample_set/test/12/113/2.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/2.png
